"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"78203",2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"169934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150268",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43436",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46477",2,0,0,0,1,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207629",0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570493",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2
"560815",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178057",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573731",1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276940",0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593826",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"239331",0,9,2,0,0,97,70,15,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"414628",0,0,0,0,0,122,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"196049",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"564708",29,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184785",63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183910",19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149645",210,43,3,4,11,6,8,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,5,1,0
"287902",406,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518547",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470996",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277106",0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163173",1,14,0,0,0,0,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46956",27,92,14,0,0,6,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365158",11,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"296702",67,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353839",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223783",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250357",315,16,4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"243196",264,72,1,0,2,0,23,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"544883",136,169,9,0,0,14,81,8,2,8,417,48,2,0,0,0,2,0,0,0,1,0,0,3,2,2
"268993",201,177,1,0,0,0,25,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"165006",422,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0
"353143",1091,325,3,0,0,11,0,0,0,0,1,3,2,0,1,0,1,0,0,0,1,1,0,6,0,1
"560742",53,88,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"168491",2751,91,3,1,0,1,12,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,17,1,1
"205748",119,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"204906",45,49,0,0,0,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140918",2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"217769",501,16,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"534367",318,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"222163",329,109,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512727",964,421,2,0,0,2,15,0,0,0,0,12,0,1,1,0,0,0,0,0,0,1,0,2,2,0
"156401",263,12,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324731",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221497",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156920",578,53,0,0,0,0,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"565163",354,282,1,1,1,9,9,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"347195",22,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"40351",1,16,1,0,1,0,0,0,0,19,1790,106,4,1,4,0,1,0,0,0,0,0,0,0,0,0
"142943",21,20,3,0,0,0,0,0,0,1,171,0,18,27,20,0,1,1,0,0,1,0,0,2,1,0
"176843",32,43,3,0,0,0,0,0,0,0,17,0,35,37,67,0,0,0,0,0,0,0,0,0,1,0
"555599",0,0,0,0,0,0,0,0,0,2,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"543271",0,0,0,0,0,0,0,0,1,4,328,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"275936",0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,73,39,162,3,0,0,0,0,0,1,0
"374206",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"415279",5,1,1,0,6,1,0,3,15,141,7546,7542,103,18,78,3,13,7,6,55,6,2,2,4,1,9
"162326",1,0,0,0,1,0,1,0,38,3,0,0,22,11,6,640,2962,6283,9,4,1,1,0,3,0,2
"164181",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,66,24,0,0,0,0,0,0,0,0
"269319",0,0,0,0,0,2,4,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
"307533",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514663",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"531607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"183122",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553854",0,2,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"24593",0,1,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"327267",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,1
"42147",1,2,7,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"318195",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591576",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"278317",0,0,1,0,3,0,1,0,0,0,2,1,19,47,6,0,0,1,0,0,0,0,0,0,0,0
"156351",1,3,16,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1
"537859",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"350649",0,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0
"183918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"129514",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110611",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"556145",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221747",0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
"318649",0,0,11,0,0,0,0,2,0,0,2,0,0,0,0,0,7,1,7,52,5,0,0,1,0,0
"211176",0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82548",0,8,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255596",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"298589",0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327070",0,0,0,0,0,0,0,0,2,18,910,2407,14,7,11,0,1,1,0,0,0,1,0,0,0,0
"19106",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"228931",1,0,11,0,3,1,4,4,38,7,2,0,60,5,2,17,10100,5612,12,29,5,1,1,3,2,1
"161860",0,0,1,0,0,0,0,27,0,0,6,0,0,0,0,1,1,3,11,314,41,1,0,0,0,0
"58609",0,4,53,0,0,0,21,0,0,0,0,0,0,2,0,0,0,1,3,4,0,0,0,0,0,0
"376180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"152632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,35,84,0,0,0,0,0
"155474",0,1,3,0,0,0,0,2,0,0,0,0,1,0,2,0,12,3,9,96,946,1,0,9,1,0
"311868",0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0
"156524",0,1,14,0,0,0,0,0,0,0,2,0,0,4,4,0,1,0,1,2,0,0,0,0,0,0
"206913",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,14,29,0,0,1,0,0
"278040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0
"308220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"534943",1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3,20,331,54,0,0,1,0,0
"320514",0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,1,0,0,0,0,0,0,0
"559040",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322937",9,0,0,0,0,0,0,2,0,0,1,0,1,0,1,2,11,0,0,8,0,0,0,0,0,0
"99024",2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,17,58,17,0,1,0,0,0,0,0,0
"102384",10,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"293250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0
"215176",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,23,2,91,39,0,0,0,0,0,0
"277421",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113510",0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,2,1,1,0,0,0,0,0,0
"2589",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,36,709,51,0,0,1,0,0
"342492",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,1,0,0,0,0,0,0
"278904",0,20,16,0,0,0,0,10,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"58612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,65,3,0,0,0,0,0
"278936",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,11,1,0,0,0,0,0
"279603",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0
"58647",1,18,126,0,0,4,0,0,0,0,0,0,0,0,0,0,12,2,1,1,0,0,0,0,0,1
"79778",10,10,496,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3
"248079",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,28,1,0,0,0,0,0
"535290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
"581429",1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"332966",2,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"150881",0,1,18,0,1,0,0,0,0,0,18,0,1,0,0,0,18,2,0,1,0,0,0,0,0,0
"183196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0
"363114",5,9,9,0,0,2,0,0,0,0,0,3,0,0,0,0,15,2,0,2,0,0,0,0,0,0
"584851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,6,0,0,0,0,0,0
"586779",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"66996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0
"252068",0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,8,5,28,0,0,0,0,0,0,0,0
"276351",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274907",4,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324724",2,49,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2588",1,1,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0,0,6,188,1855,3,0,14,0,0
"356218",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555186",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160192",1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0,0
"275754",0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"201988",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"270590",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"323057",0,2,38,0,0,0,0,0,2,0,0,0,1,0,0,0,15,0,18,264,338,2,0,3,0,1
"550726",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"334363",0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,6,5,217,1084,180,0,0,0,0,1
"589134",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,61,184,3,0,0,0,0,0
"328531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"90078",5,10,12,0,1,1,0,3,0,0,3,1,1,1,3,0,35,2,1,25,4,0,0,0,0,0
"357873",0,8,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140328",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234016",0,0,0,2,0,0,0,0,40,2,0,0,8,2,3,100,81,5495,10,2,0,1,1,2,0,0
"288687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"252171",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"209792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"250749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"2577",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,165,4,1,0,0,0,0,0,0,0
"154264",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,202,3,0,0,0,0,0,0,0,0
"153017",0,0,0,0,0,0,0,0,20,2,2,0,11,2,0,23,648,2467,1,0,0,0,0,2,0,0
"315126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"582732",2,15,2,0,0,0,0,1,0,0,0,2,111,444,281,3,0,1,1,5,0,0,1,3,0,0
"148599",0,0,0,0,0,0,0,0,0,0,0,0,9,27,14,0,0,0,0,0,0,0,0,0,0,0
"537429",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319915",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"342865",1,8,10,0,0,0,0,0,0,0,4,0,31,103,56,1,0,0,0,2,1,0,1,0,0,0
"58624",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"318753",26,366,170,0,0,0,25,73,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1
"227919",9,40,900,1,0,4,33,3,0,1,1,0,2,0,0,0,1,0,1,7,0,0,0,1,1,6
"566830",1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126906",0,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"161173",0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"137491",0,0,2,0,0,12,12,36,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"172112",3,3,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
"306350",5,1,7,0,0,13,36,17,0,1,1,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"247967",0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77550",0,2,32,0,0,21,2,33,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,1
"267557",0,0,55,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,1,40,1,0,0,0,0,0
"327621",1,2,120,0,0,29,69,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"551605",0,0,106,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250036",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2574",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140348",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82222",9,5,806,0,0,60,105,40,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,5
"508793",0,1,135,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150955",1,5,227,0,0,49,57,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20292",0,0,9,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164255",0,0,18,0,0,1,18,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2604",0,3,7,0,0,113,69,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"390520",19,17,631,0,0,5,442,26,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,7
"83153",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434806",0,1,26,0,0,0,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"418749",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235307",0,1,12,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259708",2,21,3,0,0,0,103,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270190",0,6,101,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2605",1,7,79,0,0,18,31,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"593226",0,2,1,0,0,14,10,8,0,0,0,134,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"578726",0,3,0,0,0,10,52,5,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588990",0,0,0,0,0,7,12,7,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"241717",0,1,0,0,0,22,26,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267978",0,0,1,0,0,7,18,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"413415",0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426444",1,5,5,0,0,3,38,7,1,0,0,103,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"359824",0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309496",0,0,1,0,0,0,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303779",1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"212044",2,1,134,0,0,38,17,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"212459",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579801",0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151061",8,58,144,0,0,30,59,11,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"449027",1,0,42,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74081",0,20,1,0,0,7,33,5,0,0,0,103,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"209617",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"137870",1,35,97,0,0,49,89,40,0,1,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"47791",0,0,1,0,0,3,37,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356181",4,21,178,0,0,40,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
"99405",0,3,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"533965",4,4,149,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"567966",1,13,319,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
"573077",14,19,1397,0,0,10,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"249391",4,19,1145,0,0,3,7,31,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
"107814",15,14,1327,1,0,57,56,90,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"257862",6,23,1401,0,0,31,2,18,0,0,2,1,0,1,0,0,0,1,4,0,0,0,0,0,0,11
"58635",0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58634",0,24,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189580",1,50,2,0,0,0,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163626",1,148,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533788",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575495",0,1,1,0,0,0,0,0,0,0,23,54,1,0,0,0,0,0,3,2,0,0,0,0,0,0
"111136",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141442",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593976",56,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327093",9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"208078",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"251656",275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"220782",142,53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"256413",383,302,0,0,0,0,0,0,0,0,24,1,17,8,7,0,0,0,0,0,0,0,0,3,0,0
"511876",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"512079",500,34,2,0,1,1,1,0,0,3,265,1,24,35,23,2,0,0,0,0,0,0,0,2,0,0
"103998",259,82,0,0,0,0,0,0,1,0,2,1,10,28,18,0,0,0,0,0,0,0,0,3,0,0
"221084",2,27,0,0,0,0,0,0,0,0,0,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0
"546606",5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"351446",110,16,1,0,0,0,0,0,0,4,153,1,5,19,19,1,0,0,0,0,0,0,0,0,0,1
"205855",16,11,0,0,0,0,0,0,0,0,3,1,157,293,298,0,2,0,0,0,0,0,0,1,1,0
"151819",646,59,0,0,0,0,3,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"523189",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114481",0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560704",102,37,1,0,0,0,0,0,1,2,435,7,10,1,4,0,0,0,0,0,0,0,0,0,0,0
"156963",937,91,0,0,0,0,2,6,1,3,6,5,506,890,1031,5,1,1,0,0,0,1,0,4,0,2
"239396",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
